name,type,url
ชานม,mediumSweet,https://www.smeleader.com/wp-content/uploads/2017/01/%E0%B9%81%E0%B8%9F%E0%B8%A3%E0%B8%99%E0%B9%84%E0%B8%8A%E0%B8%AA%E0%B9%8C%E0%B8%8A%E0%B8%B2%E0%B8%99%E0%B8%A1%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%A1%E0%B8%B8%E0%B8%81-1024x768.jpg
น้ำส้ม,mediumSweet,https://img.wongnai.com/p/1920x0/2019/12/14/8f8e7768fabd45a98e62a91ed689ffff.jpg
น้ำเสาวรส,mediumSweet,http://4.bp.blogspot.com/-fgtXSKLs5O8/U-ziavrYtgI/AAAAAAAAAdc/v2U6MBPHgoU/s1600/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%80%E0%B8%AA%E0%B8%B2%E0%B8%A7%E0%B8%A3%E0%B8%AA%E0%B8%9B%E0%B8%B1%E0%B9%88%E0%B8%99.jpg
น้ำลำไย,mediumSweet,https://i.pinimg.com/originals/a4/a5/b7/a4a5b737a4176f326afa584aaf6c7851.jpg
น้ำองุ่น,mediumSweet,https://doodido.com/wp-content/uploads/2023/03/0034-6-768x427.jpg
น้ำสัปปะรด,mediumSweet,https://c.wallhere.com/photos/be/b4/pineapple_orange_juice-633197.jpg!d
ชาดำใส่น้ำตาล,mediumSweet,https://www.calforlife.com/image/food/ice-black-tea.jpg
น้ำบ๊วย,mediumSweet,https://img-global.cpcdn.com/recipes/98f24afe8cb0505d/1200x630cq70/photo.jpg
น้ำขิงผสมน้ำตาล,mediumSweet,http://worldcongressacg2017.org/wp-content/uploads/2020/09/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%82%E0%B8%B4%E0%B8%87-1.jpg
น้ำมะตูม,mediumSweet,https://cdn.pixabay.com/photo/2021/07/08/12/40/bael-quince-6396792_1280.jpg
น้ำตะไคร้,mediumSweet,https://tse2.mm.bing.net/th?id=OIP.hkQpmiz4VCMQ0PntGRhWXgHaFj&pid=Api&P=0&h=180
น้ำอ้อย,mediumSweet,https://image.sistacafe.com/images/uploads/summary/image/40572/227-articlesbenefits-of-sugarcane-juice-for-skin-hair-and-health-636628678.jpg
น้ำแคนตาลูป,mediumSweet,https://thaipbs-sawasdee.demotest.dev/wp-content/uploads/2020/02/S24%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9C%E0%B8%A5%E0%B9%84%E0%B8%A1%E0%B9%8902_04-Thurs169.jpg
น้ำมะนาวน้ำผึ้ง,mediumSweet,https://sivasatciftligi.com/wp-content/uploads/2020/12/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A1%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%A7-%E0%B8%9C%E0%B8%AA%E0%B8%A1%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9C%E0%B8%B6%E0%B9%89%E0%B8%87.jpg
ชาดำเย็น,mediumSweet,https://oknacha.com/wp-content/uploads/2022/02/P-%E0%B8%8A%E0%B8%B2%E0%B8%94%E0%B8%B3%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99.jpg
ชาเขียวใส่น้ำตาล,mediumSweet,https://image.makewebeasy.net/makeweb/0/Ub8wb5z91/MamonDrinks/%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99.jpg
น้ำแตงโมผสมน้ำผึ้ง,mediumSweet,https://www.samunpri.com/herbaljuice/wp-content/uploads/2021/10/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%81%E0%B8%95%E0%B8%87%E0%B9%82%E0%B8%A1-1536x960.jpg
น้ำแอปเปิ้ล,mediumSweet,https://www.smeleader.com/wp-content/uploads/2019/08/%E0%B9%81%E0%B8%AD%E0%B8%9B%E0%B9%80%E0%B8%9B%E0%B8%B4%E0%B9%89%E0%B8%A5%E0%B8%9B%E0%B8%B1%E0%B9%88%E0%B8%99.jpg
น้ำลิ้นจี่ใส่น้ำตาล,mediumSweet,https://img.wongnai.com/p/1920x0/2021/05/16/501c1162f6994bfcb8accf5d84d12bce.jpg
น้ำชาข้าว,mediumSweet,https://fw.lnwfile.com/_/fw/_raw/cy/ak/gf.jpg
น้ำมะพร้าวผสมน้ำผึ้ง,mediumSweet,https://d.line-scdn.net/lcp-prod-photo/20200817_65/1597598297107GWMFb_JPEG/9VQLNDQ033LUMNFEOVPVTCSE01849K.jpg
น้ำใบเตย,mediumSweet,https://s359.kapook.com/pagebuilder/d555017f-243c-40fb-8047-25895d7e8e80.jpg
ชาสตรอเบอร์รี่,mediumSweet,https://www.bluemochatea.com/wp-content/uploads/2019/05/Strawberry-Fresh-Tea-1024x1024.jpg
ชาบลูเบอร์รี่,mediumSweet,https://www.bluemochatea.com/wp-content/uploads/2020/01/%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%E0%B8%9C%E0%B8%A5%E0%B9%84%E0%B8%A1%E0%B9%89.jpg
น้ำชาเขียวน้ำส้ม,mediumSweet,https://i.ytimg.com/vi/_C_2pWiX4qY/maxresdefault.jpg
น้ำส้มเกล็ด,mediumSweet,https://images.deliveryhero.io/image/fd-th/LH/d1gr-hero.jpg
น้ำมะขามใส่น้ำตาล,mediumSweet,https://doodido.com/wp-content/uploads/2020/11/Drink-22-Cover.jpg
น้ำทับทิม,mediumSweet,https://image.bestreview.asia/wp-content/uploads/2020/10/best-pomegranate-juice-1-1.jpg
น้ำตะไคร้ใส่น้ำผึ้ง,mediumSweet,https://elainesporkandpie.com/wp-content/uploads/2020/11/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B0%E0%B9%84%E0%B8%84%E0%B8%A3%E0%B9%89-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%94%E0%B8%B7%E0%B9%88%E0%B8%A1%E0%B8%97%E0%B8%B3%E0%B8%87%E0%B9%88%E0%B8%B2%E0%B8%A2-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%9E%E0%B8%B1%E0%B8%94%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%82%E0%B8%A2%E0%B8%8A%E0%B8%99%E0%B9%8C%E0%B8%9B%E0%B8%B0%E0%B8%9A%E0%B8%99.jpg
น้ำเสาวรสใส่น้ำตาล,mediumSweet,https://cf.shopee.co.th/file/fd849d16bdb9d73819599073108f5a22
น้ำลูกตาล,mediumSweet,https://www.thaimee-d.com/pub/media/catalog/product/cache/9ef2995c1c404cd4852076153399d50d/_/_/____1_1.jpg
น้ำกระเจี๊ยบ,mediumSweet,https://2.bp.blogspot.com/-8jQzURGAePw/WJ2xuXxuNWI/AAAAAAAAAWY/LIOiegIt5MIty7P2mxJ0Srsgy4GleX_VgCLcB/s1600/%25E0%25B8%2599%25E0%25B9%2589%25E0%25B8%25B3%25E0%25B8%2581%25E0%25B8%25A3%25E0%25B8%25B0%25E0%25B9%2580%25E0%25B8%2588%25E0%25B8%25B5%25E0%25B9%258A%25E0%25B8%25A2%25E0%25B8%259A.jpg
ชาเบอร์รี่,mediumSweet,https://mabintea.com/wp-content/uploads/2022/08/%E0%B8%A7%E0%B8%B4%E0%B8%98%E0%B8%B5%E0%B8%8A%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B5%E0%B9%88.jpg
น้ำมังคุด,mediumSweet,https://img.wongnai.com/p/1968x0/2021/07/12/19b6f24155894f1ba46e8561b955ce57.jpg
น้ำมะเฟืองใส่น้ำตาล,mediumSweet,http://www.easycookingmenu.com/images/recipes/kitchen/Karuna_Lo/005_2.jpg
น้ำบีทรูท,mediumSweet,https://tonkit360.com/wp-content/uploads/2017/09/3-12.jpg
น้ำแครอทผสมน้ำผึ้ง,mediumSweet,https://png.pngtree.com/thumb_back/fw800/background/20221120/pngtree-glass-of-fresh-carrots-juice-with-honey-sweet-dietary-nutrition-photo-image_1356316.jpg
น้ำมะปราง,mediumSweet,https://www.samunpri.com/herbaljuice/wp-content/uploads/2021/10/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A1%E0%B8%B0%E0%B8%9B%E0%B8%A3%E0%B8%B2%E0%B8%87.jpg
น้ำลูกเดือย,mediumSweet,https://www.alesethailand.com/wp-content/uploads/2022/02/millet-coconut-milk-dessert-glass-bowl-2048x1365.jpg
น้ำสตรอเบอร์รี่,mediumSweet,https://www.synova.biz/images/uploads/product/57/Very-Strawberry-smoothie-(%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7).jpg
น้ำพุทรา,mediumSweet,https://t1.blockdit.com/photos/2022/12/639ae420d43dbf846a1e4ae4_800x0xcover_jjLJGz3W.jpg
น้ำเชอรี่,mediumSweet,https://s.isanook.com/ca/0/ud/188/944952/image_2011122011131059ac49a8-05c7-e518-7353996260cd7911.jpg
ชานมมอลต์,mediumSweet,https://www.japaikin.com/wp-content/uploads/2019/11/Want-It-Blank-08.jpg
น้ำลูกยอ,mediumSweet,https://www.vibhavadi.com/images/healthex/16500_01639541692.jpg
น้ำมะยมใส่น้ำตาล,mediumSweet,https://api2.krua.co/wp-content/uploads/2020/07/RD0070_SEOImage_1200x630_SEO-scaled.jpg
น้ำแอปริคอต,mediumSweet,https://doodido.com/wp-content/uploads/2021/02/Drinks-25.jpg
น้ำลูกพลับ,mediumSweet,http://เมนู.net/media/images/recipe/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%B1%E0%B9%88%E0%B8%99.jpg
น้ำองุ่นขาว,mediumSweet,https://cf.shopee.co.th/file/2ccbd66fce737b1b7f12340b30384d23
น้ำบลูเบอร์รี่,mediumSweet,https://img.wongnai.com/p/1920x0/2019/04/09/c4e43d524c9a4d7191099dea833e926c.jpg
น้ำเก้กฮวย,mediumSweet,https://img.lazcdn.com/g/p/22e662682017aa9eae7761b9d3aca83b.jpg_720x720q80.jpg
น้ำอัดลม,verySweet,https://s3.ap-southeast-1.amazonaws.com/media.motherhood.co.uk/wp-content/uploads/2019/08/05154146/soda5-1024x682.jpg
น้ำผลไม้กล่อง,verySweet,https://cf.shopee.co.th/file/94cdd296bb002b1e785679b3688349ac
น้ำหวานเฮลซ์บลูบอย,verySweet,https://lzd-img-global.slatic.net/g/p/0e4298b29791ec13441497cd6f55d5da.jpg_720x720q80.jpg
น้ำมะพร้าวใส่น้ำเชื่อม,verySweet,https://images.deliveryhero.io/image/fd-th/LH/y3x6-hero.jpg
นมเย็น,verySweet,https://image.makewebeasy.net/makeweb/m_1920x0/k7YSKTBTq/Recipe/%E0%B8%99%E0%B8%A1%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99_1.jpg
โกโก้เย็น,verySweet,https://images.snpfood.com/image/upload/q_auto/v1/brands/15/inventory/products/16186-iced-chocolate-imB3gy
ชาเย็น,verySweet,https://loveatfirstbite-cm.com/wp-content/uploads/2020/09/%E0%B8%8A%E0%B8%B2%E0%B9%84%E0%B8%97%E0%B8%A2.jpg
ยาคลูท์ปีโป้ปั่น,verySweet,https://img.wongnai.com/p/1920x0/2018/10/31/37ce290a27644d5790688189026ac20b.jpg
น้ำสตรอเบอร์รี่ปั่นใส่น้ำเชื่อม,verySweet,https://i.ytimg.com/vi/DILWn201gC4/maxresdefault.jpg
น้ำเขียว,verySweet,https://s.isanook.com/wo/0/ud/38/190829/4.jpg?ip/resize/w728/q80/jpg
น้ำแดง,verySweet,https://mpics.mgronline.com/pics/Images/562000010513101.JPEG
น้ำมะนาวปั่นใส่น้ำเชื่อม,verySweet,https://img.wongnai.com/p/1920x0/2018/10/21/bd828a685d7e44cda9f6ed1dbd3a6487.jpg
น้ำเสาวรสปั่นใส่น้ำเชื่อม,verySweet,https://cms.dmpcdn.com/food/2021/08/10/36910460-f99c-11eb-988c-59fc2c36815f_original.jpg
น้ำมะพร้าวปั่นใส่น้ำเชื่อม,verySweet,https://img.wongnai.com/p/1920x0/2020/11/03/342d45b9405e485dadb6ac01625f7de6.jpg
ชานมไข่มุก,verySweet,https://www.bluemochatea.com/wp-content/uploads/2020/03/%E0%B8%8A%E0%B8%B2%E0%B8%99%E0%B8%A1%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%A1%E0%B8%B8%E0%B8%81.jpg
น้ำลิ้นจี่ปั่นใส่น้ำเชื่อม,verySweet,https://www.synova.biz/images/uploads/product/56/Lychee-Lime-smoothie-(%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7).jpg
น้ำองุ่นปั่นใส่น้ำเชื่อม,verySweet,https://i.ytimg.com/vi/aEqfNk4Gm5I/maxresdefault.jpg
น้ำสัปปะรดปั่นใส่น้ำเชื่อม,verySweet,https://cdn.pixabay.com/photo/2017/08/01/17/36/smoothie-2566835_960_720.jpg
น้ำบ๊วยใส่น้ำเชื่อม,verySweet,https://www.pueasukkapab.com/wp-content/uploads/2021/06/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9A%E0%B9%8A%E0%B8%A7%E0%B8%A2%E0%B8%AA%E0%B8%A3%E0%B8%A3%E0%B8%9E%E0%B8%84%E0%B8%B8%E0%B8%93-01.jpg
น้ำบลูเบอร์รี่ปั่นใส่น้ำเชื่อม,verySweet,https://thailandjuicer.com/wp-content/uploads/berry-mints-smoothie.jpg
น้ำมะนาวโซดาใส่น้ำเชื่อม,verySweet,https://kazz-magazine.com/wp-content/uploads/2018/09/francesca-hotchin-403643-unsplash.jpg
น้ำแตงโมโซดาใส่น้ำเชื่อม,verySweet,https://img.wongnai.com/p/l/2017/04/19/e52dfaf257524f2ea90650bce798a9c0.jpg
น้ำมะม่วงปั่นใส่น้ำเชื่อม,verySweet,https://www.bluemochatea.com/wp-content/uploads/2020/02/df8de098561a36641f05ace8de86ea42-1024x1024.jpg
น้ำผลไม้รวม,verySweet,https://cdn1.officemate.co.th/images/zpimage/0081710.jpg
น้ำส้มปั่นใส่น้ำเชื่อม,verySweet,https://www.bloggang.com/data/n/nernnam/picture/1680931203.jpg
น้ำมะปรางปั่นใส่น้ำเชื่อม,verySweet,https://i.ytimg.com/vi/XiOwiZmZPzs/maxresdefault.jpg
น้ำพุทราปั่นปั่นกะทิสด,verySweet,https://img-prod.api-onscene.com/cdn-cgi/image/format=auto%2Cwidth=1600%2Cheight=900/https://sls-prod.api-onscene.com/partner_files/trueidintrend/363516/received_6252810364832008.jpeg
น้ำลิ้นจี่ปั่นใส่น้ำเชื่อม,verySweet,https://img.wongnai.com/p/1920x0/2020/07/06/595a1f5217c8449dbfaedfbc76ab3d52.jpg
น้ำแครอทปั่นใส่น้ำเชื่อม,verySweet,https://i.ytimg.com/vi/9Qn-4IcmCdA/maxresdefault.jpg
บลูเบอรี่โยเกริตปั่น,verySweet,https://www.bluemochatea.com/wp-content/uploads/2020/03/%E0%B8%9A%E0%B8%A5%E0%B8%B9%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B5%E0%B9%88%E0%B9%82%E0%B8%A2%E0%B9%80%E0%B8%81%E0%B8%B4%E0%B8%94%E0%B8%A7%E0%B8%B4%E0%B8%9B-1-1024x1024.jpg
น้ำมะเฟืองปั่นใส่น้ำเชื่อม,verySweet,https://i262.photobucket.com/albums/ii90/jjbd_photo/food%205/DSC00418.jpg
น้ำบีทรูทปั่นใส่น้ำเชื่อม,verySweet,https://www.pueasukkapab.com/wp-content/uploads/2024/01/%E0%B8%9A%E0%B8%B5%E0%B8%97%E0%B8%A3%E0%B8%B9%E0%B8%97%E0%B8%9B%E0%B8%B1%E0%B9%88%E0%B8%99%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B8%AD%E0%B8%B0%E0%B9%84%E0%B8%A3%E0%B8%AD%E0%B8%A3%E0%B9%88%E0%B8%AD%E0%B8%A2-8.webp
น้ำมะขามปั่นใส่น้ำเชื่อม,verySweet,https://mabintea.com/wp-content/uploads/2022/06/%E0%B9%80%E0%B8%A1%E0%B8%99%E0%B8%B9%E0%B8%8A%E0%B8%B2%E0%B8%A1%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%B1%E0%B9%88%E0%B8%99-edited.png
กาแฟเย็น,verySweet,https://s.isanook.com/wo/0/ud/38/193837/c.jpg?ip/resize/w728/q80/jpg
โอเลี้ยง,verySweet,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiadQ6rQsdxcdGaBQ23xACD0HGN8OV1Xf9XFAluJ505ljLrGUYoGWSZajccMCfAnbX5HD4xFxgQqrU8zJemtMpryudNITAOlv8ic2Y90QvN9oExUBuDKmSvL1zNRaYhfmG4WcNwAK7qNHju/s1600/Epr0MUR9gUP193WFicOryZgTWftMeewCO1hdYMNbWn.jpg
มอคค่าเย็น,verySweet,https://s359.kapook.com/pagebuilder/ca004d46-c56e-4da6-b8b9-2ec76ce1f31e.jpg
ชานมบราวชูก้า,verySweet,https://www.nestleprofessional.co.th/sites/default/files/2022-04/%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%97%E0%B8%B5%20%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%8C%20%E0%B8%8A%E0%B8%B9%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C%20%E0%B8%8A%E0%B8%B2%E0%B8%99%E0%B8%A1%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%A1%E0%B8%B8%E0%B8%81%20%28%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99%29.png
นมสดคาราเมล,verySweet,https://yalamarketplace.com/upload/1679378790365.jpg
น้ำลูกพีชปั่นใส่น้ำเชื่อม,verySweet,https://img.wongnai.com/p/1920x0/2020/04/12/9f35653438b740189ea2bf000392d81f.jpg
น้ำทับทิมปั่นใส่น้ำเชื่อม,verySweet,https://เมนู.net/media/images/recipe/59f6bcf7d4583_.jpg
โกโก้มินท์ ,verySweet,https://s.isanook.com/wo/0/ud/38/193837/cc.jpg?ip/resize/w728/q80/jpg
ไมโลเย็น,verySweet,https://s.isanook.com/wo/0/ud/38/193837/d(3).jpg?ip/resize/w728/q80/jpg
ชานมวนิลา,verySweet,https://oknacha.com/wp-content/uploads/2022/02/P-%E0%B8%8A%E0%B8%B2%E0%B8%99%E0%B8%A1%E0%B8%A7%E0%B8%99%E0%B8%B4%E0%B8%A5%E0%B8%B2.jpg
ชานมน้ำผึ้ง,verySweet,"https://res.wemall.com/953021/w_640,h_640,c_thumb/w_640,h_640,c_crop/22636fba4c8a4301d6b393b66b7521af/%E0%B8%8A%E0%B8%B2%E0%B8%99%E0%B8%A1%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9C%E0%B8%B6%E0%B9%89%E0%B8%87.png"
น้ำลำไยปั่นใส่น้ำเชื่อม,verySweet,https://p16-va.lemon8cdn.com/tos-alisg-v-a3e477-sg/a1542135d0d7437e8700d46c5cd6cfb4~tplv-tej9nj120t-origin.webp
ชานมกาเเฟ,verySweet,https://oknacha.com/wp-content/uploads/2022/02/P-%E0%B8%8A%E0%B8%B2%E0%B8%99%E0%B8%A1%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F.jpg
ชานมโกโก้,verySweet,https://oknacha.com/wp-content/uploads/2022/02/P-%E0%B8%8A%E0%B8%B2%E0%B8%99%E0%B8%A1%E0%B9%82%E0%B8%81%E0%B9%82%E0%B8%81%E0%B9%89.jpg
ลาเต้เย็น,verySweet,https://s359.kapook.com/pagebuilder/95bcea87-d77c-4236-9cb2-39229c61b15c.jpg
ลาเต้ปั่น,verySweet,https://s359.kapook.com/pagebuilder/fb56a4de-ec8a-421c-bc0c-5cb3b14b8cc9.jpg
น้ำลูกพลับปั่นใส่น้ำเชื่อม,verySweet,https://เมนู.net/media/images/recipe/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A5%E0%B8%B9%E0%B8%81%E0%B8%9E%E0%B8%A5%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%B1%E0%B9%88%E0%B8%99.jpg
